epoch,w0,w1,w2,w3,wg0,wg1,wg2,wg3,loss,loss_kl,loss_mse
1.7250e+03,1.4341e+00,1.5228e-01,-3.8965e-01,3.9730e-01,7.7282e-01,-6.5762e-01,1.3208e+00,2.7075e+00,1.5931e+01,1.1691e+00,1.4762e+01
1.7260e+03,1.4334e+00,1.5294e-01,-3.9097e-01,3.9460e-01,4.8703e-01,-6.2958e-01,-6.2151e-01,1.6760e-01,1.2932e+01,1.1686e+00,1.1763e+01
1.7270e+03,1.4329e+00,1.5357e-01,-3.9035e-01,3.9443e-01,1.0864e+00,-5.5481e-01,3.5068e-01,4.7793e-02,1.3096e+01,1.1675e+00,1.1928e+01
1.7280e+03,1.4318e+00,1.5412e-01,-3.9070e-01,3.9438e-01,-3.2602e-01,7.6230e-02,1.6985e-01,-1.4082e-01,1.4333e+01,1.1659e+00,1.3168e+01
1.7290e+03,1.4321e+00,1.5405e-01,-3.9087e-01,3.9452e-01,-3.0282e-02,-2.8799e-01,1.9038e-01,-1.2388e-01,1.3879e+01,1.1665e+00,1.2713e+01
1.7300e+03,1.4322e+00,1.5434e-01,-3.9106e-01,3.9465e-01,5.0693e-02,-3.6618e-01,-1.2351e-01,-2.4198e-01,1.3463e+01,1.1665e+00,1.2296e+01
1.7310e+03,1.4321e+00,1.5470e-01,-3.9094e-01,3.9489e-01,-4.0087e-01,1.8931e-01,3.1431e-01,3.3200e-03,1.4676e+01,1.1662e+00,1.3510e+01
1.7320e+03,1.4325e+00,1.5451e-01,-3.9125e-01,3.9489e-01,1.8666e-01,-4.7642e-01,3.9357e-01,1.0886e-01,1.3895e+01,1.1670e+00,1.2728e+01
1.7330e+03,1.4323e+00,1.5499e-01,-3.9165e-01,3.9478e-01,-6.2921e-01,5.8041e-01,2.8235e-01,-3.2715e-02,1.5079e+01,1.1667e+00,1.3912e+01
1.7340e+03,1.4329e+00,1.5441e-01,-3.9193e-01,3.9481e-01,-1.7223e+00,3.4710e+00,-1.7470e-02,-2.3400e-01,1.7615e+01,1.1679e+00,1.6447e+01
1.7350e+03,1.4347e+00,1.5094e-01,-3.9191e-01,3.9504e-01,-1.0492e+00,1.4993e+00,6.7157e-01,6.2595e-01,1.6817e+01,1.1713e+00,1.5646e+01
1.7360e+03,1.4357e+00,1.4944e-01,-3.9258e-01,3.9442e-01,6.3374e-01,-6.5930e-01,7.4481e-02,-2.0014e-01,1.2994e+01,1.1736e+00,1.1821e+01
1.7370e+03,1.4351e+00,1.5010e-01,-3.9266e-01,3.9462e-01,-2.5348e-01,-1.8740e-02,-2.5590e-01,-2.0528e-01,1.3887e+01,1.1725e+00,1.2714e+01
1.7380e+03,1.4353e+00,1.5012e-01,-3.9240e-01,3.9482e-01,2.2673e-01,-5.0296e-01,5.7503e-01,4.2213e-01,1.4215e+01,1.1727e+00,1.3042e+01
1.7390e+03,1.4351e+00,1.5062e-01,-3.9298e-01,3.9440e-01,-6.8440e-01,6.9354e-01,4.5733e-01,2.1026e-01,1.5510e+01,1.1725e+00,1.4337e+01
1.7400e+03,1.4358e+00,1.4993e-01,-3.9343e-01,3.9419e-01,3.2906e-01,-5.6375e-01,-5.5219e-01,6.2808e-02,1.3072e+01,1.1739e+00,1.1898e+01
1.7410e+03,1.4355e+00,1.5049e-01,-3.9288e-01,3.9413e-01,8.8001e-01,-6.3966e-01,5.4833e-01,3.7104e-01,1.3576e+01,1.1731e+00,1.2403e+01
1.7420e+03,1.4346e+00,1.5113e-01,-3.9343e-01,3.9376e-01,1.4880e+00,-2.2472e-01,3.5140e-01,5.3828e-02,1.3047e+01,1.1719e+00,1.1875e+01
1.7430e+03,1.4331e+00,1.5135e-01,-3.9378e-01,3.9370e-01,8.5789e-01,-6.4466e-01,2.7257e-02,-2.2042e-01,1.2787e+01,1.1698e+00,1.1617e+01
1.7440e+03,1.4322e+00,1.5200e-01,-3.9381e-01,3.9392e-01,-2.0429e+00,4.6345e+00,2.4985e-01,-6.4885e-02,1.8998e+01,1.1684e+00,1.7829e+01
1.7450e+03,1.4343e+00,1.4736e-01,-3.9406e-01,3.9399e-01,2.1095e-01,-4.9573e-01,3.1279e-01,6.0676e-03,1.3742e+01,1.1728e+00,1.2569e+01
1.7460e+03,1.4341e+00,1.4786e-01,-3.9437e-01,3.9398e-01,2.2571e-01,-5.0575e-01,1.8004e-01,-1.2865e-01,1.3533e+01,1.1724e+00,1.2360e+01
1.7470e+03,1.4338e+00,1.4837e-01,-3.9455e-01,3.9411e-01,1.5382e-01,-4.5397e-01,5.4382e-01,3.6665e-01,1.4242e+01,1.1720e+00,1.3070e+01
1.7480e+03,1.4337e+00,1.4882e-01,-3.9509e-01,3.9374e-01,8.8157e-01,-6.4071e-01,-8.7366e-02,-2.4296e-01,1.2683e+01,1.1719e+00,1.1511e+01
1.7490e+03,1.4328e+00,1.4946e-01,-3.9501e-01,3.9399e-01,-7.5865e-03,-3.1252e-01,9.8044e-01,1.4790e+00,1.5599e+01,1.1704e+00,1.4428e+01
1.7500e+03,1.4328e+00,1.4977e-01,-3.9599e-01,3.9251e-01,9.2182e-01,-6.2856e-01,2.0760e-01,-1.0384e-01,1.2963e+01,1.1709e+00,1.1792e+01
1.7510e+03,1.4319e+00,1.5040e-01,-3.9619e-01,3.9261e-01,7.2620e-01,-6.6327e-01,6.3174e-01,5.4877e-01,1.3860e+01,1.1695e+00,1.2691e+01
1.7520e+03,1.4312e+00,1.5107e-01,-3.9683e-01,3.9206e-01,-2.2550e-02,-2.9975e-01,-6.9323e-01,2.7386e-01,1.3587e+01,1.1686e+00,1.2418e+01
1.7530e+03,1.4312e+00,1.5137e-01,-3.9613e-01,3.9179e-01,-7.1258e-01,7.3588e-01,1.3795e-01,-1.6045e-01,1.5066e+01,1.1683e+00,1.3897e+01
1.7540e+03,1.4319e+00,1.5063e-01,-3.9627e-01,3.9195e-01,-5.5489e-01,4.4193e-01,4.2477e-01,1.6376e-01,1.5176e+01,1.1695e+00,1.4006e+01
1.7550e+03,1.4325e+00,1.5019e-01,-3.9670e-01,3.9179e-01,3.4844e-01,-5.7769e-01,7.4242e-01,8.0769e-01,1.4475e+01,1.1706e+00,1.3304e+01
1.7560e+03,1.4321e+00,1.5077e-01,-3.9744e-01,3.9098e-01,7.4582e-01,-6.6183e-01,-3.1355e-01,-1.7870e-01,1.2666e+01,1.1704e+00,1.1496e+01
1.7570e+03,1.4314e+00,1.5143e-01,-3.9712e-01,3.9116e-01,3.1414e-01,-5.6052e-01,-8.6325e-02,-2.4443e-01,1.3159e+01,1.1690e+00,1.1990e+01
1.7580e+03,1.4311e+00,1.5199e-01,-3.9704e-01,3.9140e-01,2.8473e-01,-5.4410e-01,6.2271e-01,5.3103e-01,1.4253e+01,1.1683e+00,1.3085e+01
1.7590e+03,1.4308e+00,1.5253e-01,-3.9766e-01,3.9087e-01,-1.3129e+00,2.1812e+00,-6.9367e-02,-2.4329e-01,1.6350e+01,1.1680e+00,1.5182e+01
1.7600e+03,1.4321e+00,1.5035e-01,-3.9759e-01,3.9111e-01,-2.8055e-01,1.0669e-02,-1.3932e-01,-2.4268e-01,1.3980e+01,1.1705e+00,1.2810e+01
1.7610e+03,1.4324e+00,1.5034e-01,-3.9745e-01,3.9136e-01,4.0963e-01,-6.0522e-01,-5.3109e-02,-2.4101e-01,1.3083e+01,1.1708e+00,1.1913e+01
1.7620e+03,1.4320e+00,1.5094e-01,-3.9740e-01,3.9160e-01,2.4984e-01,-5.2244e-01,8.4940e-02,-1.9271e-01,1.3389e+01,1.1700e+00,1.2219e+01
1.7630e+03,1.4317e+00,1.5147e-01,-3.9748e-01,3.9179e-01,8.6482e-02,-4.0065e-01,1.0290e+00,1.6474e+00,1.5625e+01,1.1695e+00,1.4455e+01
1.7640e+03,1.4316e+00,1.5187e-01,-3.9851e-01,3.9014e-01,1.3295e+00,-3.8010e-01,2.0543e-01,-1.0426e-01,1.2835e+01,1.1699e+00,1.1665e+01
1.7650e+03,1.4303e+00,1.5225e-01,-3.9872e-01,3.9025e-01,9.2350e-01,-6.2632e-01,1.3230e-01,-1.6286e-01,1.2865e+01,1.1679e+00,1.1697e+01
1.7660e+03,1.4294e+00,1.5287e-01,-3.9885e-01,3.9041e-01,-2.5637e-01,-2.7649e-02,-3.2460e-01,-1.7289e-01,1.3861e+01,1.1665e+00,1.2695e+01
1.7670e+03,1.4296e+00,1.5290e-01,-3.9853e-01,3.9058e-01,5.7940e-01,-6.5405e-01,4.8502e-01,2.6708e-01,1.3661e+01,1.1667e+00,1.2494e+01
1.7680e+03,1.4290e+00,1.5356e-01,-3.9901e-01,3.9032e-01,-1.3344e-02,-3.1167e-01,-3.7174e-01,-1.3901e-01,1.3470e+01,1.1659e+00,1.2304e+01
1.7690e+03,1.4291e+00,1.5387e-01,-3.9864e-01,3.9045e-01,-3.5819e-01,1.1572e-01,7.8643e-01,9.2632e-01,1.5612e+01,1.1657e+00,1.4447e+01
1.7700e+03,1.4294e+00,1.5375e-01,-3.9943e-01,3.8953e-01,-2.6117e-01,-2.0577e-02,2.8728e-01,-1.8550e-02,1.4394e+01,1.1666e+00,1.3227e+01
1.7710e+03,1.4297e+00,1.5377e-01,-3.9971e-01,3.8955e-01,1.4194e+00,-2.9088e-01,1.6877e-01,-1.3478e-01,1.2780e+01,1.1671e+00,1.1613e+01
1.7720e+03,1.4283e+00,1.5406e-01,-3.9988e-01,3.8968e-01,1.2640e-01,-4.3801e-01,1.2266e+00,2.3777e+00,1.6249e+01,1.1650e+00,1.5084e+01
1.7730e+03,1.4281e+00,1.5450e-01,-4.0111e-01,3.8730e-01,-6.0000e-02,-2.6499e-01,8.6188e-01,1.1411e+00,1.5331e+01,1.1655e+00,1.4165e+01
1.7740e+03,1.4282e+00,1.5477e-01,-4.0197e-01,3.8616e-01,-2.8735e-01,1.2571e-02,-1.6654e-02,-2.3545e-01,1.4073e+01,1.1660e+00,1.2907e+01
1.7750e+03,1.4285e+00,1.5475e-01,-4.0195e-01,3.8640e-01,8.5272e-01,-6.4415e-01,-1.9693e-03,-2.3101e-01,1.2764e+01,1.1664e+00,1.1598e+01
1.7760e+03,1.4276e+00,1.5540e-01,-4.0195e-01,3.8663e-01,-6.9794e-01,6.9629e-01,2.5304e-01,-5.4836e-02,1.5185e+01,1.1650e+00,1.4020e+01
1.7770e+03,1.4283e+00,1.5470e-01,-4.0221e-01,3.8668e-01,3.9182e-01,-5.9927e-01,-1.6738e-01,-2.4200e-01,1.3022e+01,1.1662e+00,1.1856e+01
1.7780e+03,1.4279e+00,1.5530e-01,-4.0204e-01,3.8693e-01,4.3874e-01,-6.1751e-01,2.9504e-01,-7.0274e-03,1.3457e+01,1.1654e+00,1.2292e+01
1.7790e+03,1.4275e+00,1.5592e-01,-4.0233e-01,3.8693e-01,5.0881e-02,-3.7401e-01,-2.1951e-01,-2.2863e-01,1.3411e+01,1.1647e+00,1.2247e+01
1.7800e+03,1.4274e+00,1.5629e-01,-4.0211e-01,3.8716e-01,-7.6557e-01,8.3159e-01,6.4419e-01,5.9006e-01,1.6081e+01,1.1644e+00,1.4916e+01
1.7810e+03,1.4282e+00,1.5546e-01,-4.0276e-01,3.8657e-01,2.1059e-01,-4.9919e-01,3.7679e-01,1.0149e-01,1.3850e+01,1.1661e+00,1.2684e+01
1.7820e+03,1.4280e+00,1.5596e-01,-4.0313e-01,3.8647e-01,-8.3104e-02,-2.3950e-01,1.5163e-01,-1.4666e-01,1.3918e+01,1.1658e+00,1.2752e+01
1.7830e+03,1.4281e+00,1.5620e-01,-4.0329e-01,3.8662e-01,7.7732e-01,-6.5634e-01,-3.5824e-01,-1.5527e-01,1.2632e+01,1.1659e+00,1.1466e+01
1.7840e+03,1.4273e+00,1.5686e-01,-4.0293e-01,3.8677e-01,1.4050e+00,-3.0117e-01,1.7210e-01,-1.3027e-01,1.2786e+01,1.1645e+00,1.1622e+01
1.7850e+03,1.4259e+00,1.5716e-01,-4.0310e-01,3.8690e-01,-7.3919e-01,7.7285e-01,-9.2735e-02,-2.4651e-01,1.4894e+01,1.1624e+00,1.3731e+01
1.7860e+03,1.4266e+00,1.5638e-01,-4.0301e-01,3.8715e-01,8.0215e-01,-6.5315e-01,2.6105e-01,-4.4203e-02,1.3107e+01,1.1636e+00,1.1943e+01
1.7870e+03,1.4258e+00,1.5704e-01,-4.0327e-01,3.8719e-01,2.8165e-01,-5.4592e-01,-1.4241e-01,-2.4501e-01,1.3151e+01,1.1624e+00,1.1989e+01
1.7880e+03,1.4255e+00,1.5758e-01,-4.0313e-01,3.8744e-01,-7.4822e-01,7.9002e-01,-2.3900e-01,-2.2147e-01,1.4834e+01,1.1618e+00,1.3672e+01
1.7890e+03,1.4263e+00,1.5679e-01,-4.0289e-01,3.8766e-01,8.1992e-01,-6.4987e-01,7.4379e-01,8.2924e-01,1.4078e+01,1.1629e+00,1.2915e+01
1.7900e+03,1.4255e+00,1.5744e-01,-4.0363e-01,3.8683e-01,-5.4689e-01,4.1104e-01,2.7010e-01,-3.3421e-02,1.4892e+01,1.1620e+00,1.3730e+01
1.7910e+03,1.4260e+00,1.5703e-01,-4.0390e-01,3.8686e-01,1.1775e-01,-4.3287e-01,3.9514e-01,1.3086e-01,1.3997e+01,1.1630e+00,1.2835e+01
1.7920e+03,1.4259e+00,1.5747e-01,-4.0430e-01,3.8673e-01,5.1659e-01,-6.4110e-01,8.2797e-01,1.0568e+00,1.4539e+01,1.1629e+00,1.3377e+01
1.7930e+03,1.4254e+00,1.5811e-01,-4.0512e-01,3.8568e-01,5.2627e-01,-6.4334e-01,-9.3830e-02,-2.4700e-01,1.2930e+01,1.1624e+00,1.1768e+01
1.7940e+03,1.4249e+00,1.5875e-01,-4.0503e-01,3.8592e-01,-1.7941e-01,-1.3350e-01,8.6582e-01,1.1665e+00,1.5531e+01,1.1614e+00,1.4370e+01
1.7950e+03,1.4250e+00,1.5888e-01,-4.0590e-01,3.8476e-01,-5.4839e-01,4.1299e-01,6.4807e-02,-2.0152e-01,1.4633e+01,1.1621e+00,1.3471e+01
1.7960e+03,1.4256e+00,1.5847e-01,-4.0596e-01,3.8496e-01,-1.1580e+00,1.7375e+00,2.2387e-02,-2.2092e-01,1.5998e+01,1.1630e+00,1.4835e+01
1.7970e+03,1.4268e+00,1.5673e-01,-4.0598e-01,3.8518e-01,5.4559e-01,-6.4736e-01,-2.6858e-01,-2.1159e-01,1.2829e+01,1.1651e+00,1.1664e+01
1.7980e+03,1.4262e+00,1.5738e-01,-4.0571e-01,3.8539e-01,-8.7771e-01,1.0662e+00,1.5241e-01,-1.4391e-01,1.5451e+01,1.1640e+00,1.4287e+01
1.7990e+03,1.4271e+00,1.5631e-01,-4.0587e-01,3.8553e-01,1.0370e+00,-5.7694e-01,5.7936e-01,4.6108e-01,1.3584e+01,1.1656e+00,1.2419e+01
1.8000e+03,1.4260e+00,1.5689e-01,-4.0645e-01,3.8507e-01,4.3852e-02,-3.6969e-01,-4.3098e-02,-2.4042e-01,1.3530e+01,1.1643e+00,1.2365e+01
1.8010e+03,1.4260e+00,1.5726e-01,-4.0640e-01,3.8531e-01,-4.7091e-01,2.8443e-01,6.2938e-01,5.6867e-01,1.5442e+01,1.1641e+00,1.4278e+01
1.8020e+03,1.4265e+00,1.5698e-01,-4.0703e-01,3.8474e-01,-9.7356e-01,1.2851e+00,8.6642e-01,1.1752e+00,1.7155e+01,1.1652e+00,1.5990e+01
1.8030e+03,1.4274e+00,1.5569e-01,-4.0790e-01,3.8357e-01,-3.9033e-01,1.6058e-01,4.5158e-01,2.2676e-01,1.4921e+01,1.1674e+00,1.3754e+01
1.8040e+03,1.4278e+00,1.5553e-01,-4.0835e-01,3.8334e-01,-4.9777e-03,-3.2104e-01,-2.9839e-01,-1.9901e-01,1.3471e+01,1.1682e+00,1.2303e+01
1.8050e+03,1.4278e+00,1.5585e-01,-4.0805e-01,3.8354e-01,5.0236e-01,-6.3695e-01,2.8817e-01,-7.6924e-03,1.3397e+01,1.1680e+00,1.2229e+01
1.8060e+03,1.4273e+00,1.5649e-01,-4.0834e-01,3.8355e-01,1.2265e+00,-4.5887e-01,1.2224e-02,-2.2436e-01,1.2636e+01,1.1672e+00,1.1469e+01
1.8070e+03,1.4261e+00,1.5695e-01,-4.0835e-01,3.8377e-01,-7.3144e-01,7.5800e-01,6.8174e-03,-2.2618e-01,1.4966e+01,1.1653e+00,1.3800e+01
1.8080e+03,1.4268e+00,1.5619e-01,-4.0836e-01,3.8400e-01,-4.6026e-01,2.6903e-01,3.7621e-01,1.0988e-01,1.4912e+01,1.1665e+00,1.3745e+01
1.8090e+03,1.4273e+00,1.5592e-01,-4.0874e-01,3.8389e-01,1.9719e-01,-4.9106e-01,3.5575e-01,8.1346e-02,1.3841e+01,1.1674e+00,1.2673e+01
1.8100e+03,1.4271e+00,1.5641e-01,-4.0909e-01,3.8381e-01,-6.8428e-02,-2.5694e-01,7.6374e-02,-1.9314e-01,1.3814e+01,1.1672e+00,1.2647e+01
1.8110e+03,1.4272e+00,1.5667e-01,-4.0917e-01,3.8400e-01,1.0025e+00,-5.9276e-01,7.7827e-01,9.3772e-01,1.4095e+01,1.1672e+00,1.2927e+01
1.8120e+03,1.4262e+00,1.5726e-01,-4.0995e-01,3.8306e-01,-1.1320e+00,1.6728e+00,4.7120e-01,2.6468e-01,1.6602e+01,1.1660e+00,1.5436e+01
1.8130e+03,1.4273e+00,1.5559e-01,-4.1042e-01,3.8280e-01,-4.7226e-01,2.8963e-01,-1.3512e-01,-2.4821e-01,1.4330e+01,1.1683e+00,1.3162e+01
1.8140e+03,1.4278e+00,1.5530e-01,-4.1028e-01,3.8305e-01,7.7072e-01,-6.5787e-01,6.7207e-01,6.7583e-01,1.3955e+01,1.1690e+00,1.2786e+01
1.8150e+03,1.4270e+00,1.5596e-01,-4.1095e-01,3.8237e-01,2.1283e+00,7.9690e-01,2.8560e-01,-6.8006e-03,1.3213e+01,1.1681e+00,1.2045e+01
1.8160e+03,1.4249e+00,1.5516e-01,-4.1124e-01,3.8238e-01,-2.3635e-01,-6.3880e-02,2.5924e-01,-3.6898e-02,1.4318e+01,1.1654e+00,1.3153e+01
1.8170e+03,1.4251e+00,1.5522e-01,-4.1150e-01,3.8242e-01,-1.8443e-01,-1.2892e-01,1.3143e+00,2.7968e+00,1.7078e+01,1.1658e+00,1.5912e+01
1.8180e+03,1.4253e+00,1.5535e-01,-4.1281e-01,3.7962e-01,5.8999e-01,-6.5701e-01,6.1282e-01,5.4760e-01,1.3953e+01,1.1669e+00,1.2786e+01
1.8190e+03,1.4247e+00,1.5601e-01,-4.1343e-01,3.7907e-01,1.4497e-01,-4.5711e-01,-1.2945e-01,-2.5085e-01,1.3336e+01,1.1662e+00,1.2170e+01
1.8200e+03,1.4246e+00,1.5647e-01,-4.1330e-01,3.7932e-01,-5.7010e-01,4.4843e-01,1.0045e-01,-1.7776e-01,1.4727e+01,1.1658e+00,1.3561e+01
1.8210e+03,1.4251e+00,1.5602e-01,-4.1340e-01,3.7950e-01,1.3914e+00,-3.1318e-01,8.5363e-01,1.1597e+00,1.4223e+01,1.1668e+00,1.3056e+01
1.8220e+03,1.4237e+00,1.5633e-01,-4.1425e-01,3.7834e-01,-7.1698e-01,7.2073e-01,1.0377e+00,1.7459e+00,1.7107e+01,1.1652e+00,1.5941e+01
1.8230e+03,1.4245e+00,1.5561e-01,-4.1529e-01,3.7659e-01,-3.2558e-01,5.6949e-02,-2.0009e-01,-2.4386e-01,1.4019e+01,1.1671e+00,1.2852e+01
1.8240e+03,1.4248e+00,1.5555e-01,-4.1509e-01,3.7684e-01,1.6533e-02,-3.4768e-01,-5.4520e-02,-2.4525e-01,1.3567e+01,1.1674e+00,1.2400e+01
1.8250e+03,1.4248e+00,1.5590e-01,-4.1503e-01,3.7708e-01,1.5521e+00,-1.3489e-01,4.1443e-01,1.7733e-01,1.3199e+01,1.1673e+00,1.2032e+01
1.8260e+03,1.4232e+00,1.5604e-01,-4.1545e-01,3.7691e-01,6.4534e-01,-6.6315e-01,2.6137e-01,-3.1752e-02,1.3237e+01,1.1652e+00,1.2071e+01
1.8270e+03,1.4226e+00,1.5670e-01,-4.1571e-01,3.7694e-01,-6.6112e-01,6.0881e-01,7.6607e-01,9.2455e-01,1.6183e+01,1.1642e+00,1.5019e+01
1.8280e+03,1.4232e+00,1.5609e-01,-4.1648e-01,3.7601e-01,-1.5801e+00,2.9483e+00,6.5538e-01,6.5199e-01,1.8274e+01,1.1658e+00,1.7109e+01
1.8290e+03,1.4248e+00,1.5314e-01,-4.1713e-01,3.7536e-01,1.2925e+00,-4.0627e-01,2.7783e-01,-1.0834e-02,1.2971e+01,1.1692e+00,1.1802e+01
1.8300e+03,1.4235e+00,1.5355e-01,-4.1741e-01,3.7537e-01,-2.0135e-01,-1.1276e-01,8.5529e-01,1.1779e+00,1.5576e+01,1.1673e+00,1.4409e+01
1.8310e+03,1.4237e+00,1.5366e-01,-4.1826e-01,3.7419e-01,-3.8019e-01,1.3380e-01,-9.6736e-03,-2.3314e-01,1.4253e+01,1.1681e+00,1.3085e+01
1.8320e+03,1.4241e+00,1.5353e-01,-4.1825e-01,3.7443e-01,6.7592e-05,-3.3462e-01,-7.6195e-02,-2.4967e-01,1.3577e+01,1.1687e+00,1.2408e+01
1.8330e+03,1.4241e+00,1.5386e-01,-4.1818e-01,3.7468e-01,2.6253e-01,-5.3940e-01,2.7188e-01,-1.6683e-02,1.3637e+01,1.1685e+00,1.2469e+01
1.8340e+03,1.4238e+00,1.5440e-01,-4.1845e-01,3.7469e-01,9.5559e-01,-6.1336e-01,3.3779e-01,6.8440e-02,1.3172e+01,1.1681e+00,1.2004e+01
1.8350e+03,1.4229e+00,1.5501e-01,-4.1879e-01,3.7463e-01,-8.1021e-01,9.0741e-01,1.6382e-01,-1.2675e-01,1.5323e+01,1.1667e+00,1.4156e+01
1.8360e+03,1.4237e+00,1.5411e-01,-4.1895e-01,3.7475e-01,-1.6311e+00,3.1157e+00,1.8143e-01,-1.1071e-01,1.7548e+01,1.1682e+00,1.6380e+01
1.8370e+03,1.4253e+00,1.5099e-01,-4.1913e-01,3.7486e-01,1.5680e+00,-1.1907e-01,4.9289e-01,3.2037e-01,1.3367e+01,1.1714e+00,1.2196e+01
1.8380e+03,1.4238e+00,1.5111e-01,-4.1963e-01,3.7454e-01,-6.4929e-01,5.8799e-01,2.8468e-01,1.0881e-03,1.5153e+01,1.1694e+00,1.3983e+01
1.8390e+03,1.4244e+00,1.5052e-01,-4.1991e-01,3.7454e-01,3.5837e-01,-5.9208e-01,1.8586e-01,-1.0548e-01,1.3409e+01,1.1706e+00,1.2238e+01
1.8400e+03,1.4240e+00,1.5111e-01,-4.2010e-01,3.7465e-01,-7.5441e-01,7.9471e-01,2.7876e-01,-5.2764e-03,1.5372e+01,1.1700e+00,1.4202e+01
1.8410e+03,1.4248e+00,1.5032e-01,-4.2038e-01,3.7465e-01,-3.6720e-01,1.1552e-01,8.5044e-02,-1.8428e-01,1.4334e+01,1.1714e+00,1.3163e+01
1.8420e+03,1.4252e+00,1.5020e-01,-4.2046e-01,3.7484e-01,-1.3807e+00,2.3491e+00,3.1881e-01,4.6486e-02,1.7022e+01,1.1720e+00,1.5850e+01
1.8430e+03,1.4265e+00,1.4786e-01,-4.2078e-01,3.7479e-01,-3.3202e-01,6.7364e-02,4.8471e-01,3.0930e-01,1.4913e+01,1.1748e+00,1.3738e+01
1.8440e+03,1.4269e+00,1.4779e-01,-4.2126e-01,3.7448e-01,-1.7457e+00,3.5187e+00,5.0310e-01,3.4442e-01,1.8482e+01,1.1755e+00,1.7307e+01
1.8450e+03,1.4286e+00,1.4427e-01,-4.2177e-01,3.7414e-01,-3.4811e-01,9.4377e-02,2.7911e-01,-2.3966e-03,1.4580e+01,1.1792e+00,1.3401e+01
1.8460e+03,1.4290e+00,1.4417e-01,-4.2205e-01,3.7414e-01,-3.7655e-02,-2.9323e-01,2.3946e-01,-4.8028e-02,1.4011e+01,1.1799e+00,1.2831e+01
1.8470e+03,1.4290e+00,1.4447e-01,-4.2229e-01,3.7419e-01,1.6591e-01,-4.7376e-01,6.5839e-01,6.7573e-01,1.4551e+01,1.1800e+00,1.3371e+01
1.8480e+03,1.4288e+00,1.4494e-01,-4.2294e-01,3.7351e-01,8.2045e-01,-6.5783e-01,4.6188e-01,2.7264e-01,1.3498e+01,1.1799e+00,1.2318e+01
1.8490e+03,1.4280e+00,1.4560e-01,-4.2341e-01,3.7324e-01,-1.1346e+00,1.6854e+00,5.9406e-01,5.3341e-01,1.6918e+01,1.1788e+00,1.5739e+01
1.8500e+03,1.4292e+00,1.4391e-01,-4.2400e-01,3.7270e-01,1.2624e-01,-4.4325e-01,-3.6619e-01,-1.7405e-01,1.3294e+01,1.1812e+00,1.2113e+01
1.8510e+03,1.4290e+00,1.4436e-01,-4.2363e-01,3.7288e-01,-4.3595e-01,2.3019e-01,5.0818e-01,3.5901e-01,1.5168e+01,1.1808e+00,1.3987e+01
1.8520e+03,1.4295e+00,1.4413e-01,-4.2414e-01,3.7252e-01,-3.6897e-01,1.2761e-01,2.3071e-01,-5.5553e-02,1.4551e+01,1.1817e+00,1.3370e+01
1.8530e+03,1.4298e+00,1.4400e-01,-4.2437e-01,3.7258e-01,1.4531e+00,-2.6200e-01,-6.3914e-02,-2.4632e-01,1.2579e+01,1.1824e+00,1.1396e+01
1.8540e+03,1.4284e+00,1.4426e-01,-4.2431e-01,3.7282e-01,-8.1596e-01,9.3596e-01,7.1853e-01,8.2832e-01,1.6449e+01,1.1801e+00,1.5269e+01
1.8550e+03,1.4292e+00,1.4333e-01,-4.2503e-01,3.7199e-01,-2.0505e-01,-1.0064e-01,-5.2991e-01,-2.3308e-02,1.3796e+01,1.1820e+00,1.2614e+01
1.8560e+03,1.4294e+00,1.4343e-01,-4.2450e-01,3.7202e-01,-2.4355e-01,-5.0151e-02,1.0002e+00,1.6610e+00,1.6132e+01,1.1820e+00,1.4950e+01
1.8570e+03,1.4297e+00,1.4348e-01,-4.2550e-01,3.7036e-01,1.3279e-01,-4.4792e-01,-4.4751e-01,-1.1137e-01,1.3285e+01,1.1830e+00,1.2102e+01
1.8580e+03,1.4295e+00,1.4392e-01,-4.2505e-01,3.7047e-01,7.0463e-02,-3.9572e-01,1.8000e-01,-1.0707e-01,1.3779e+01,1.1825e+00,1.2597e+01
1.8590e+03,1.4294e+00,1.4432e-01,-4.2523e-01,3.7057e-01,9.8382e-01,-6.0987e-01,-2.3003e-01,-2.4205e-01,1.2575e+01,1.1823e+00,1.1393e+01
1.8600e+03,1.4285e+00,1.4493e-01,-4.2500e-01,3.7082e-01,3.0517e-01,-5.6410e-01,6.7619e-01,7.2475e-01,1.4433e+01,1.1806e+00,1.3253e+01
1.8610e+03,1.4282e+00,1.4549e-01,-4.2568e-01,3.7009e-01,-8.3309e-03,-3.2365e-01,7.2937e-01,8.5922e-01,1.4976e+01,1.1804e+00,1.3795e+01
1.8620e+03,1.4282e+00,1.4582e-01,-4.2641e-01,3.6923e-01,5.2371e-01,-6.4933e-01,5.8375e-01,5.1740e-01,1.3993e+01,1.1807e+00,1.2812e+01
1.8630e+03,1.4276e+00,1.4647e-01,-4.2699e-01,3.6871e-01,9.4750e-01,-6.2227e-01,5.9639e-01,5.4613e-01,1.3725e+01,1.1801e+00,1.2545e+01
1.8640e+03,1.4267e+00,1.4709e-01,-4.2759e-01,3.6817e-01,-4.8325e-01,3.0160e-01,-1.4922e-01,-2.5642e-01,1.4363e+01,1.1789e+00,1.3184e+01
1.8650e+03,1.4272e+00,1.4679e-01,-4.2744e-01,3.6842e-01,8.6520e-02,-4.1194e-01,-8.7707e-01,5.5440e-01,1.3567e+01,1.1796e+00,1.2387e+01
